year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2023,4,1217,2.5 B,Deripaska,Oleg,Oleg Deripaska,02-01-1968,55,Male,Russia,Russia,Moscow,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2023,4,1217,2.5 B,Dmitriev,Sergey,Sergey Dmitriev,11-03-1966,57,Male,Cyprus,Cyprus,Paralimni,Technology,['Technology'],,,TRUE,Decreased
2023,4,1217,2.5 B,Edelman,Joseph,Joseph Edelman,10-06-1955,67,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Perceptive Advisors,Founder & CEO,TRUE,Decreased
2023,4,1217,2.5 B,Engineer,Sandeep,Sandeep Engineer,11-05-1961,61,Male,India,India,Ahmedabad,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,1217,2.5 B,Feldmann,Alceu Elias,Alceu Elias Feldmann & family,01-07-1949,73,Male,Brazil,Brazil,Curitiba,Energy,['Energy'],,,TRUE,Decreased
2023,4,1217,2.5 B,Godin,Serge,Serge Godin,17-11-1949,73,Male,Canada,Canada,Westmount,Technology,['Technology'],CGI Group,Chairman and CEO,TRUE,Increased
2023,4,1217,2.5 B,Gores,Alec,Alec Gores,18-03-1953,70,Male,United States,United States,Beverly Hills,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1217,2.5 B,Haslam,Bill,Bill Haslam,23-08-1958,64,Male,United States,United States,Knoxville,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,1217,2.5 B,Hill,J. Tomilson,J. Tomilson Hill,24-05-1948,74,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1217,2.5 B,Jay-Z,,Jay-Z,04-12-1969,53,Male,United States,United States,New York,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2023,4,1217,2.5 B,Kalyani,Baba,Baba Kalyani,07-01-1949,74,Male,India,India,Pune,Automotive,['Automotive'],,,FALSE,Remained Even
2023,4,1217,2.5 B,Kazanci,Saban Cemil,Saban Cemil Kazanci,13-02-1961,62,Male,Turkey,Turkey,Istanbul,Energy,['Energy'],,,FALSE,Returned to List
2023,4,1217,2.5 B,Kelley,Brad,Brad Kelley,23-12-1956,66,Male,United States,United States,Franklin,Real Estate,['Real Estate'],,,TRUE,Decreased
2023,4,1217,2.5 B,Leitner,Wolfgang,Wolfgang Leitner,27-03-1953,70,Male,Austria,Austria,Graz,Construction & Engineering,['Construction & Engineering'],,,TRUE,Increased
2023,4,1217,2.5 B,Li,Hongxin,Li Hongxin & family,07-03-1953,70,Male,China,China,Yanzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,1217,2.5 B,Lin,Chen-hai,Lin Chen-hai,01-03-1947,76,Male,Taiwan,Taiwan,Taipei,Real Estate,['Real Estate'],,,TRUE,Decreased
2023,4,1217,2.5 B,Lu,Yiwen,Lu Yiwen,01-01-1987,36,Female,China,China,Shenzhen,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,1217,2.5 B,Mahagitsiri,Prayudh,Prayudh Mahagitsiri,01-01-1946,77,Male,Thailand,Thailand,Bangkok,Food & Beverage,['Food & Beverage'],,,FALSE,Increased
2023,4,1217,2.5 B,Michel,Willy,Willy Michel,01-01-1947,76,Male,Switzerland,Switzerland,Burgdorf,Healthcare,['Healthcare'],,,TRUE,Remained Even
2023,4,1217,2.5 B,Mittal,Lachhman Das,Lachhman Das Mittal,05-11-1930,92,Male,India,India,Delhi,Automotive,['Automotive'],,,FALSE,Remained Even
2023,4,1217,2.5 B,Murphy,Bobby,Bobby Murphy,19-07-1988,34,Male,United States,United States,Venice,Technology,['Technology'],Snap,Cofounder,TRUE,Decreased
2023,4,1217,2.5 B,Olivo Lopez,Tomas,Tomas Olivo Lopez,01-01-1974,49,Male,Spain,Spain,Marbella,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,1217,2.5 B,Ozmen,Eren,Eren Ozmen,03-09-1958,64,Female,United States,United States,Reno,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,1217,2.5 B,Pritzker,John,John Pritzker,10-08-1953,69,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,1217,2.5 B,Qiu,Minxiu,Qiu Minxiu,17-09-1945,77,Female,China,China,Shangyu,Technology,['Technology'],,,TRUE,Remained Even
2023,4,1217,2.5 B,Sahenk,Ferit Faik,Ferit Faik Sahenk,18-03-1964,59,Male,Turkey,Turkey,Istanbul,Diversified,['Diversified'],,,FALSE,Increased
2023,4,1217,2.5 B,Shen,Wenrong,Wenrong Shen,13-02-1946,77,Male,China,China,Zhangjiagang,Metals & Mining,['Metals & Mining'],,,TRUE,Increased
2023,4,1217,2.5 B,Shi,Yuzhu,Yuzhu Shi,01-09-1962,60,Male,China,China,Shanghai,Diversified,['Diversified'],,,TRUE,Decreased
2023,4,1217,2.5 B,Sutton,Jeff,Jeff Sutton,17-01-1960,63,Male,United States,United States,New York,Real Estate,['Real Estate'],,,TRUE,Decreased
2023,4,1217,2.5 B,Sy,Henry,"Henry Sy, Jr.",01-01-1954,69,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,FALSE,Decreased
2023,4,1217,2.5 B,Tan,Andrew,Andrew Tan,01-02-1952,71,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,TRUE,Decreased
2023,4,1217,2.5 B,Tiku,Arvind,Arvind Tiku,22-02-1970,53,Male,India,Singapore,Singapore,Energy,['Energy'],,,TRUE,Increased
2023,4,1217,2.5 B,Trott,Byron,Byron Trott,02-12-1958,64,Male,United States,United States,Winnetka,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,1217,2.5 B,Trump,Donald,Donald Trump,14-06-1946,76,Male,United States,United States,Palm Beach,Real Estate,['Real Estate'],,,FALSE,Decreased
2023,4,1217,2.5 B,Unger,Peter,Peter Unger,20-08-1944,78,Male,Germany,Germany,Neustadt an der Waldnaab,Automotive,['Automotive'],,,TRUE,Increased
2023,4,1217,2.5 B,Wang,Roger,Roger Wang,01-01-1949,74,Male,United States,China,Nanjing,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,1217,2.5 B,Winfrey,Oprah,Oprah Winfrey,29-01-1954,69,Female,United States,United States,Montecito,Media & Entertainment,['Media & Entertainment'],,"Entrepreneur, Personality, Philanthropist",TRUE,Decreased
2023,4,1217,2.5 B,Wu,Zhigang,Wu Zhigang & family,14-01-1935,88,Male,China,China,Shenyang,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,1217,2.5 B,Xie,Weitong,Xie Weitong,01-01-1957,66,Male,Taiwan,Singapore,,Metals & Mining,['Metals & Mining'],,,TRUE,Decreased
2023,4,1217,2.5 B,Ye,Guofu,Ye Guofu,01-01-1978,45,Male,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,TRUE,Returned to List
2023,4,1272,2.4 B,Acton,Brian,Brian Acton,17-02-1972,51,Male,United States,United States,Palo Alto,Technology,['Technology'],WhatsApp Inc.,Cofounder,TRUE,Decreased
2023,4,1272,2.4 B,Al Futtaim,Abdulla,Abdulla Al Futtaim & family,01-01-1940,83,Male,United Arab Emirates,United Arab Emirates,Dubai,Automotive,['Automotive'],,,FALSE,Decreased
2023,4,1272,2.4 B,Bass,Edward,Edward Bass,10-09-1945,77,Male,United States,United States,Fort Worth,Energy,['Energy'],,,FALSE,Remained Even
2023,4,1272,2.4 B,Bekker,Koos,Koos Bekker,14-12-1952,70,Male,South Africa,South Africa,Cape Town,Media & Entertainment,['Media & Entertainment'],,,TRUE,Increased
2023,4,1272,2.4 B,Braun,Otto Philipp,Otto Philipp Braun,01-01-1978,45,Male,Germany,Germany,Melsungen,Healthcare,['Healthcare'],,,FALSE,Decreased
2023,4,1272,2.4 B,Chen,Tei-fu,Chen Tei-fu,19-04-1948,74,Male,Taiwan,United States,Los Angeles,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,1272,2.4 B,Diniz,Abilio dos Santos,Abilio dos Santos Diniz,28-12-1936,86,Male,Brazil,Brazil,Sao Paulo,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,1272,2.4 B,Erni,Marcel,Marcel Erni,01-01-1965,58,Male,Switzerland,Switzerland,Zug,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1272,2.4 B,Fisher,Doris,Doris Fisher,23-08-1931,91,Female,United States,United States,San Francisco,Fashion & Retail,['Fashion & Retail'],Gap Inc.,Cofounder,TRUE,Decreased
2023,4,1272,2.4 B,Ford,Gerald,Gerald Ford,04-08-1944,78,Male,United States,United States,Dallas,Finance & Investments,['Finance & Investments'],Ford Financial Fund,Managing Member,TRUE,Decreased
2023,4,1272,2.4 B,Fraisse,Bernard,Bernard Fraisse & family,10-08-1956,66,Male,France,France,Paris,Healthcare,['Healthcare'],,,TRUE,Remained Even
2023,4,1272,2.4 B,Gantner,Alfred,Alfred Gantner,01-04-1968,55,Male,Switzerland,Switzerland,Zug,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1272,2.4 B,Gauselmann,Paul,Paul Gauselmann & family,26-08-1934,88,Male,Germany,Germany,Espelkamp,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Decreased
2023,4,1272,2.4 B,Goldhar,Mitchell,Mitchell Goldhar,15-07-1961,61,Male,Canada,Canada,North York,Real Estate,['Real Estate'],SmartCentres,Owner,TRUE,Decreased
2023,4,1272,2.4 B,Hargreaves,Peter,Peter Hargreaves,05-10-1946,76,Male,United Kingdom,United Kingdom,Bristol,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1272,2.4 B,Hua,Xuande,Xuande Hua & family,30-10-1943,79,Male,China,China,Taizhou,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,1272,2.4 B,Kwek,Leng Kee,Kwek Leng Kee,01-01-1955,68,Male,Singapore,Singapore,Singapore,Diversified,['Diversified'],,,FALSE,Increased
2023,4,1272,2.4 B,Lozick,Catherine,Catherine Lozick,01-05-1945,77,Female,United States,United States,Fort Lauderdale,Manufacturing,['Manufacturing'],,,FALSE,Increased
2023,4,1272,2.4 B,Maran,Kalanithi,Kalanithi Maran,26-07-1965,57,Male,India,India,Chennai,Media & Entertainment,['Media & Entertainment'],,,TRUE,Remained Even
2023,4,1272,2.4 B,McCaleb,Jed,Jed McCaleb,01-01-1975,48,Male,United States,United States,Berkeley,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1272,2.4 B,Ozmen,Fatih,Fatih Ozmen,02-02-1958,65,Male,United States,United States,Reno,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,1272,2.4 B,Pan,Laican,Pan Laican,,,Male,China,China,foshan,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,1272,2.4 B,Peterson,Tor,Tor Peterson,07-08-1964,58,Male,United States,Switzerland,Zug,Metals & Mining,['Metals & Mining'],,,TRUE,Decreased
2023,4,1272,2.4 B,Pritzker,Daniel,Daniel Pritzker,15-09-1959,63,Male,United States,United States,Marin County,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,1272,2.4 B,Qi,Jinxing,Jinxing Qi,28-03-1962,61,Male,China,China,Hangzhou,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,1272,2.4 B,Qiu,Jianping,Qiu Jianping & family,28-01-1962,61,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,1272,2.4 B,Raheja,Rajan,Rajan Raheja & family,01-06-1954,68,Male,India,India,Mumbai,Diversified,['Diversified'],,,FALSE,Remained Even
2023,4,1272,2.4 B,Reinhart,Matthias,Matthias Reinhart,01-01-1960,63,Male,Switzerland,Switzerland,Zurich,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1272,2.4 B,Schuijff,Arnout,Arnout Schuijff,16-10-1967,55,Male,Netherlands,Netherlands,Amsterdam,Technology,['Technology'],,,TRUE,Decreased
2023,4,1272,2.4 B,Sy,Hans,Hans Sy,29-09-1955,67,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,FALSE,Decreased
2023,4,1272,2.4 B,Sy,Herbert,Herbert Sy,01-10-1956,66,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,FALSE,Decreased
2023,4,1272,2.4 B,Tan,Lucio,Lucio Tan,17-07-1934,88,Male,Philippines,Philippines,Manila,Diversified,['Diversified'],,,TRUE,Increased
2023,4,1272,2.4 B,Tsai,Ming-kai,Tsai Ming-kai,06-04-1950,72,Male,Taiwan,Taiwan,Hsinchu,Technology,['Technology'],,,TRUE,Decreased
2023,4,1272,2.4 B,Turner,Ted,Ted Turner,19-11-1938,84,Male,United States,United States,Atlanta,Media & Entertainment,['Media & Entertainment'],,,FALSE,Increased
2023,4,1272,2.4 B,Walentas,David,David Walentas,07-08-1938,84,Male,United States,United States,New York,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,1272,2.4 B,Wietlisbach,Urs,Urs Wietlisbach,25-08-1961,61,Male,Switzerland,Switzerland,Zug,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1272,2.4 B,Yang,Jerry,Jerry Yang,06-11-1968,54,Male,United States,United States,Los Altos Hills,Technology,['Technology'],Yahoo!,Cofounder,TRUE,Decreased
2023,4,1272,2.4 B,Yang,Jianliang,Yang Jianliang & family,01-06-1969,53,Male,China,China,Wuxi,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,1272,2.4 B,Yang,Weidong,Yang Weidong & family,09-09-1968,54,Male,China,China,Jiaxing,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,1272,2.4 B,Zuckerman,Mortimer,Mortimer Zuckerman,04-06-1937,85,Male,United States,United States,New York,Real Estate,['Real Estate'],Boston Properties,Chairman and CEO,TRUE,Decreased
2023,4,1312,2.3 B,Armitage,John,John Armitage,01-12-1959,63,Male,Ireland,United Kingdom,London,Finance & Investments,['Finance & Investments'],Egerton Capital,,TRUE,Decreased
2023,4,1312,2.3 B,Bass,Lee,Lee Bass,24-05-1956,66,Male,United States,United States,Fort Worth,Energy,['Energy'],,,FALSE,Increased
2023,4,1312,2.3 B,Bicket,John,John Bicket,20-03-1980,43,Male,United States,United States,San Francisco,Technology,['Technology'],,,TRUE,Increased
2023,4,1312,2.3 B,Biswas,Sanjit,Sanjit Biswas,12-01-1982,41,Male,United States,United States,San Francisco,Technology,['Technology'],,,TRUE,Increased
2023,4,1312,2.3 B,Boyle,Timothy,Timothy Boyle,07-09-1949,73,Male,United States,United States,Portland,Fashion & Retail,['Fashion & Retail'],,,TRUE,Remained Even
2023,4,1312,2.3 B,Chang,Morris,Morris Chang,10-07-1931,91,Male,Taiwan,Taiwan,Hsinchu,Technology,['Technology'],,,TRUE,Decreased
2023,4,1312,2.3 B,Chao,Teng-hsiung,Chao Teng-hsiung,04-10-1944,78,Male,Taiwan,Taiwan,Taipei,Real Estate,['Real Estate'],,,TRUE,Decreased
2023,4,1312,2.3 B,Chen,Samuel,Samuel Chen,01-01-1950,73,Male,Taiwan,,,Finance & Investments,['Finance & Investments'],,,TRUE,
2023,4,1312,2.3 B,Chu,Lam Yiu,Chu Lam Yiu,01-12-1969,53,Female,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2023,4,1312,2.3 B,Dinesh,K.,K. Dinesh,06-06-1954,68,Male,India,India,Bangalore,Technology,['Technology'],,,TRUE,Decreased
2023,4,1312,2.3 B,Duff,James,James Duff,07-03-1961,62,Male,United States,United States,Hattiesburg,Diversified,['Diversified'],,,TRUE,Increased
2023,4,1312,2.3 B,Duff,Thomas,Thomas Duff,31-12-1956,66,Male,United States,United States,Hattiesburg,Diversified,['Diversified'],,,TRUE,Increased
2023,4,1312,2.3 B,Ek,Daniel,Daniel Ek,21-02-1983,40,Male,Sweden,Sweden,Stockholm,Technology,['Technology'],Spotify,CEO,TRUE,Decreased
2023,4,1312,2.3 B,Fisher,John,John Fisher,01-06-1961,61,Male,United States,United States,San Francisco,Fashion & Retail,['Fashion & Retail'],"Pisces, Inc.",President,FALSE,Decreased
2023,4,1312,2.3 B,Haub,Georg,Georg Haub,01-01-1962,61,Male,Germany,Germany,Berlin,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,1312,2.3 B,Ilicak,Erman,Erman Ilicak,03-10-1967,55,Male,Turkey,Turkey,Ankara,Construction & Engineering,['Construction & Engineering'],,,TRUE,Remained Even
2023,4,1312,2.3 B,Ishbia,Justin,Justin Ishbia,18-09-1977,45,Male,United States,United States,Chicago,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2023,4,1312,2.3 B,Jiang,Long,Long Jiang,01-02-1974,49,Male,China,China,Weifang,Technology,['Technology'],,,TRUE,Increased
2023,4,1312,2.3 B,Karsh,Bruce,Bruce Karsh,10-10-1955,67,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],Oaktree Capital Group LLC,President,TRUE,Increased
2023,4,1312,2.3 B,Kim,Bom,Bom Kim,01-10-1978,44,Male,United States,South Korea,Seoul,Technology,['Technology'],Coupang,,TRUE,Decreased
2023,4,1312,2.3 B,Lai,Jianping,Jianping Lai,,,Male,China,China,Foshan,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,1312,2.3 B,Lam,Kong,Lam Kong,15-06-1964,58,Male,China,Hong Kong,Hong Kong,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,1312,2.3 B,Lansdown,Stephen,Stephen Lansdown,30-08-1952,70,Male,Guernsey,Guernsey,St. Peter Port,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1312,2.3 B,Lehmann,Kevin David,Kevin David Lehmann,01-09-2002,20,Male,Germany,,,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,1312,2.3 B,Li,Haiyan,Li Haiyan,,,Female,China,China,Chengdu,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2023,4,1312,2.3 B,Li,Hua,Hua Li,01-01-1978,45,Male,China,China,Shenzhen,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,1312,2.3 B,Lim,Kok Thay,Lim Kok Thay,16-08-1951,71,Male,Malaysia,Malaysia,Kuala Lumpur,Gambling & Casinos,['Gambling & Casinos'],,,FALSE,Increased
2023,4,1312,2.3 B,Mariwala,Kishore,Kishore Mariwala,14-02-1935,88,Male,India,India,Mumbai,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,1312,2.3 B,Mathile,Clayton,Clayton Mathile,11-01-1941,82,Male,United States,United States,Brookville,Food & Beverage,['Food & Beverage'],,"Investor, Philanthropist",TRUE,Remained Even
2023,4,1312,2.3 B,Mi,Enhua,Mi Enhua,01-04-1958,65,Male,China,China,Urumqi,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,1312,2.3 B,Moshkovich,Vadim,Vadim Moshkovich,06-04-1967,55,Male,Russia,Russia,Moscow,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2023,4,1312,2.3 B,Murdock,David,David Murdock,10-04-1923,99,Male,United States,United States,Ventura,Food & Beverage,['Food & Beverage'],,,TRUE,Remained Even
2023,4,1312,2.3 B,Nahmad,David,David Nahmad,14-04-1947,75,Male,Monaco,United States,New York,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,1312,2.3 B,Parisotto,Lirio,Lirio Parisotto,18-12-1953,69,Male,Brazil,Brazil,Manaus,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1312,2.3 B,Perfetti,Augusto,Augusto Perfetti,,,Male,Italy,Switzerland,Lugano,Food & Beverage,['Food & Beverage'],,,FALSE,
2023,4,1312,2.3 B,Perfetti,Giorgio,Giorgio Perfetti,,,Male,Italy,Switzerland,Lugano,Food & Beverage,['Food & Beverage'],,,FALSE,
2023,4,1312,2.3 B,Prada,Alberto,Alberto Prada,21-02-1954,69,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,1312,2.3 B,Prada,Marina,Marina Prada,14-07-1945,77,Female,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,FALSE,Increased
2023,4,1312,2.3 B,Sahenk,Filiz,Filiz Sahenk,14-02-1967,56,Female,Turkey,Turkey,Istanbul,Diversified,['Diversified'],,,FALSE,Increased
2023,4,1312,2.3 B,Sands,Richard,Richard Sands,03-03-1951,72,Male,United States,United States,Delray Beach,Food & Beverage,['Food & Beverage'],,,FALSE,
2023,4,1312,2.3 B,Schmidheiny,Stephan,Stephan Schmidheiny,29-10-1947,75,Male,Switzerland,Switzerland,Hurden,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,1312,2.3 B,Siccardi,Alberto,Alberto Siccardi & family,01-05-1944,78,Male,Switzerland,Switzerland,Lugano,Healthcare,['Healthcare'],,,FALSE,Decreased
2023,4,1312,2.3 B,Soloviev,Stefan,Stefan Soloviev,21-05-1975,47,Male,United States,United States,Delray Beach,Real Estate,['Real Estate'],,,FALSE,
2023,4,1312,2.3 B,Tang,Yiu,Tang Yiu,01-04-1934,89,Male,Hong Kong,Hong Kong,Hong Kong,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,1312,2.3 B,Tian,Ming,Tian Ming,20-12-1953,69,Male,China,China,Hefei,Technology,['Technology'],,,TRUE,Increased
2023,4,1312,2.3 B,Tsai,T.Y.,T.Y. Tsai,01-01-1953,70,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,1312,2.3 B,Ullal,Jayshree,Jayshree Ullal,27-03-1961,62,Female,United States,United States,Saratoga,Technology,['Technology'],Arista,CEO,TRUE,Increased
2023,4,1312,2.3 B,von Opel,Georg,Georg von Opel,04-05-1966,56,Male,Switzerland,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2023,4,1312,2.3 B,Walker,Lang,Lang Walker,05-07-1945,77,Male,Australia,Australia,Sydney,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,1312,2.3 B,Wang,Xicheng,Xicheng Wang & family,01-11-1948,74,Male,China,China,Zhaoyuan,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,1312,2.3 B,Wang,Zhenhua,Wang Zhenhua,01-03-1962,61,Male,China,China,Shanghai,Real Estate,['Real Estate'],,,TRUE,Decreased
2023,4,1312,2.3 B,Wesjohann,Paul-Heinz,Paul-Heinz Wesjohann & family,25-05-1943,79,Male,Germany,Germany,Rechterfeld,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,1312,2.3 B,Xie,Bingkun,Xie Bingkun & family,25-08-1966,56,Male,China,China,Fuzhou,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,1312,2.3 B,Xu,Shugen,Xu Shugen,12-06-1965,57,Male,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,1312,2.3 B,Zeller,Christoph,Christoph Zeller,04-05-1957,65,Male,Liechtenstein,Liechtenstein,Vaduz,Healthcare,['Healthcare'],,,FALSE,Remained Even
2023,4,1312,2.3 B,Zhang,Jingzhang,Zhang Jingzhang & family,01-01-1936,87,Male,China,China,Ningbo,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,1368,2.2 B,Argyros,George,George Argyros & family,04-02-1937,86,Male,United States,United States,Newport Beach,Real Estate,['Real Estate'],Arnel & Affiliates,Investor,TRUE,Decreased
2023,4,1368,2.2 B,Armstrong,Brian,Brian Armstrong,25-01-1983,40,Male,United States,United States,San Francisco,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,1368,2.2 B,Avdolyan,Albert,Albert Avdolyan,08-11-1970,52,Male,Russia,Russia,Moscow,Energy,['Energy'],,,TRUE,Returned to List
2023,4,1368,2.2 B,Bacaksiz,Sezai,Sezai Bacaksiz,27-07-1949,73,Male,Turkey,Turkey,Ankara,Diversified,['Diversified'],,,TRUE,Increased
2023,4,1368,2.2 B,Bhusri,Aneel,Aneel Bhusri,04-02-1966,57,Male,United States,United States,San Francisco,Technology,['Technology'],Workday,Investor,TRUE,Decreased
2023,4,1368,2.2 B,Blundy,Brett,Brett Blundy,17-01-1960,63,Male,Australia,Bahamas,Paradise Island,Fashion & Retail,['Fashion & Retail'],,,TRUE,Remained Even
2023,4,1368,2.2 B,Brown,J. Hyatt,J. Hyatt Brown,12-07-1937,85,Male,United States,United States,Ormond Beach,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,1368,2.2 B,Chen,Jinxia,Chen Jinxia,28-03-1968,55,Female,China,China,Shanghai,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,1368,2.2 B,Chen,Xueli,Chen Xueli,01-10-1951,71,Male,China,China,Weihai,Healthcare,['Healthcare'],,,TRUE,Increased
2023,4,1368,2.2 B,Desmond,Dermot,Dermot Desmond,01-07-1950,72,Male,Ireland,Ireland,Dublin,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,1368,2.2 B,Dong,Wei,Dong Wei,01-01-1971,52,Male,China,China,Lianyungang,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,1368,2.2 B,Ford,Tom,Tom Ford,27-08-1961,61,Male,United States,United States,Los Angeles,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2023,4,1368,2.2 B,Fu,Guangming,Fu Guangming & family,02-10-1953,69,Male,China,China,Nanping,Food & Beverage,['Food & Beverage'],,,TRUE,Increased
2023,4,1368,2.2 B,Gottesman,Noam,Noam Gottesman,24-05-1961,61,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],TOMS Capital,Chief Executive Officer,TRUE,Decreased
2023,4,1368,2.2 B,Gundlach,Jeffrey,Jeffrey Gundlach,01-01-1959,64,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],DoubleLine Capital,CEO,TRUE,Remained Even
2023,4,1368,2.2 B,Hao,Hong,Hao Hong,01-01-1956,67,Male,United States,China,Tianjin,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,1368,2.2 B,Harlap,Shmuel,Shmuel Harlap,13-11-1944,78,Male,Israel,Israel,Tel Aviv,Automotive,['Automotive'],,,FALSE,Increased
2023,4,1368,2.2 B,Hector,Hans-Werner,Hans-Werner Hector,17-01-1940,83,Male,Germany,Germany,Weinheim,Technology,['Technology'],,,TRUE,Decreased
2023,4,1368,2.2 B,Helmig,Lutz Mario,Lutz Mario Helmig & family,29-08-1946,76,Male,Germany,Germany,Grebenhain,Healthcare,['Healthcare'],,,TRUE,Increased
2023,4,1368,2.2 B,Huang,Chulong,Chulong Huang,01-01-1959,64,Male,Canada,China,Shenzhen,Real Estate,['Real Estate'],,,TRUE,Decreased
2023,4,1368,2.2 B,James,Thomas,Thomas James,10-05-1942,80,Male,United States,United States,Saint Petersburg,Finance & Investments,['Finance & Investments'],,,FALSE,Increased
2023,4,1368,2.2 B,Jannard,James,James Jannard,08-06-1949,73,Male,United States,United States,San Juan Islands,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,1368,2.2 B,Johnson,Willis,Willis Johnson,26-05-1947,75,Male,United States,United States,Franklin,Automotive,['Automotive'],,,TRUE,Increased
2023,4,1368,2.2 B,Lai,Shixian,Lai Shixian,01-01-1975,48,Male,China,China,Quanzhou,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
